,UserId,Gender,DateOfBirth,age
3117,4810,2,2007-11-01 00:00:00.000,0.333333333
3118,6013,1,2007-09-01 00:00:00.000,0.330343797
3119,5082,2,2008-08-01 00:00:00.000,0.310911809
3120,1555,2,,0.179481363
3121,4433,2,2008-01-01 00:00:00.000,0.30044843
3122,2556,0,,0.179481363
3123,859,2,2008-07-01 00:00:00.000,0.30941704
3124,4138,2,2007-10-01 00:00:00.000,0.331838565
3125,2147,0,,0.179481363
3126,277,2,2008-07-01 00:00:00.000,0.30941704
3127,5017,0,,0.179481363
3128,3874,0,,0.179481363
3129,1994,0,,0.179481363
3130,4966,1,2008-07-01 00:00:00.000,0.30941704
3131,1313,0,,0.179481363
3132,4784,2,2008-08-01 00:00:00.000,0.310911809
3133,1866,1,2008-02-01 00:00:00.000,0.301943199
3134,2217,2,2008-07-01 00:00:00.000,0.30941704
3135,1086,0,,0.179481363
3136,4982,2,,0.179481363
3137,1398,0,,0.179481363
3138,147,1,2003-02-01 00:00:00.000,0.391629297
3139,5403,0,,0.179481363
3140,3608,1,2007-11-01 00:00:00.000,0.333333333
3141,4517,0,,0.179481363
3142,4412,0,,0.179481363
3143,1633,1,2004-05-01 00:00:00.000,0.378176383
3144,5218,2,2008-05-01 00:00:00.000,0.306427504
3145,2073,1,2008-07-01 00:00:00.000,0.30941704
3146,5420,1,,0.179481363
3147,4085,2,2007-10-01 00:00:00.000,0.331838565
3148,5223,1,,0.179481363
3149,3433,1,2007-10-01 00:00:00.000,0.331838565
3150,4484,1,2007-09-01 00:00:00.000,0.330343797
3151,4353,0,,0.179481363
3152,3870,2,,0.179481363
3153,4843,0,,0.179481363
3154,1692,0,,0.179481363
3155,4851,1,2008-05-01 00:00:00.000,0.306427504
3156,6041,0,,0.179481363
3157,2970,2,,0.179481363
3158,3799,1,,0.179481363
3159,3368,0,,0.179481363
3160,1359,1,,0.179481363
3161,5731,1,2008-06-01 00:00:00.000,0.307922272
3162,3927,0,,0.179481363
3163,4513,2,,0.179481363
3164,549,0,,0.179481363
3165,2920,0,,0.179481363
3166,2498,0,,0.179481363
3167,5519,1,2008-02-01 00:00:00.000,0.301943199
3168,4967,0,,0.179481363
3169,1911,0,,0.179481363
3170,882,2,2008-04-01 00:00:00.000,0.304932735
3171,2873,2,2008-04-01 00:00:00.000,0.304932735
3172,4368,0,,0.179481363
3173,5785,2,2008-07-01 00:00:00.000,0.30941704
3174,5985,2,2007-09-01 00:00:00.000,0.330343797
3175,2089,0,,0.179481363
3176,5794,0,,0.179481363
3177,5538,0,,0.179481363
3178,4244,2,2008-07-01 00:00:00.000,0.30941704
3179,4864,0,,0.179481363
3180,753,0,,0.179481363
3181,146,1,,0.179481363
3182,4859,0,,0.179481363
3183,560,0,,0.179481363
3184,272,2,2006-10-01 00:00:00.000,0.349775785
3185,5939,1,2008-03-01 00:00:00.000,0.303437967
3186,3301,0,,0.179481363
3187,896,0,,0.179481363
3188,5282,0,,0.179481363
3189,1414,0,,0.179481363
3190,5442,2,2008-08-01 00:00:00.000,0.310911809
3191,2627,1,2008-02-01 00:00:00.000,0.301943199
3192,435,1,2007-11-01 00:00:00.000,0.333333333
3193,5011,2,2007-10-01 00:00:00.000,0.331838565
3194,913,2,,0.179481363
3195,1413,0,,0.179481363
3196,2650,0,,0.179481363
3197,329,2,2007-09-01 00:00:00.000,0.330343797
3198,4362,1,2008-08-01 00:00:00.000,0.310911809
3199,4811,0,,0.179481363
3200,1390,2,2007-12-01 00:00:00.000,0.334828102
3201,5915,2,2008-06-01 00:00:00.000,0.307922272
3202,5858,0,,0.179481363
3203,1097,2,2009-07-01 00:00:00.000,0.291479821
3204,2633,2,2007-09-01 00:00:00.000,0.330343797
3205,2856,0,,0.179481363
3206,2066,1,2007-09-01 00:00:00.000,0.330343797
3207,1504,2,2007-12-01 00:00:00.000,0.334828102
3208,1138,1,,0.179481363
3209,3828,2,2007-10-01 00:00:00.000,0.331838565
3210,1442,2,2008-06-01 00:00:00.000,0.307922272
3211,602,2,2007-12-01 00:00:00.000,0.334828102
3212,5465,1,2008-06-01 00:00:00.000,0.307922272
3213,2044,0,,0.179481363
3214,1891,0,,0.179481363
3215,5631,1,2007-09-01 00:00:00.000,0.330343797
3216,5527,0,,0.179481363
3217,2792,0,,0.179481363
3218,1715,0,,0.179481363
3219,1840,0,,0.179481363
3220,4060,1,2008-01-01 00:00:00.000,0.30044843
3221,438,2,,0.179481363
3222,5229,2,2007-12-01 00:00:00.000,0.334828102
3223,3166,2,2007-12-01 00:00:00.000,0.334828102
3224,292,0,,0.179481363
3225,2785,1,,0.179481363
3226,1338,0,,0.179481363
3227,4193,1,,0.179481363
3228,5938,1,2008-06-01 00:00:00.000,0.307922272
3229,1729,2,2008-05-01 00:00:00.000,0.306427504
3230,2709,2,2008-06-01 00:00:00.000,0.307922272
3231,4798,0,,0.179481363
3232,4240,2,,0.179481363
3233,3180,1,,0.179481363
3234,4302,1,,0.179481363
3235,3960,1,2008-02-01 00:00:00.000,0.301943199
3236,5814,2,2008-01-01 00:00:00.000,0.30044843
3237,4786,0,,0.179481363
3238,2937,2,,0.179481363
3239,5009,2,2007-09-01 00:00:00.000,0.330343797
3240,2992,2,2007-12-01 00:00:00.000,0.334828102
3241,5261,0,,0.179481363
3242,4814,0,,0.179481363
3243,808,0,,0.179481363
3244,4297,2,2008-07-01 00:00:00.000,0.30941704
3245,5968,0,,0.179481363
3246,118,0,,0.179481363
3247,5865,0,,0.179481363
3248,362,1,,0.179481363
3249,4094,1,2007-09-01 00:00:00.000,0.330343797
3250,3615,0,,0.179481363
3251,3535,1,,0.179481363
3252,3678,2,2008-04-01 00:00:00.000,0.304932735
3253,1972,1,,0.179481363
3254,4079,0,,0.179481363
3255,3982,0,,0.179481363
3256,5890,1,2007-12-01 00:00:00.000,0.334828102
3257,1967,0,,0.179481363
3258,1155,1,2008-01-01 00:00:00.000,0.30044843
3259,3541,2,2008-05-01 00:00:00.000,0.306427504
3260,360,0,,0.179481363
3261,2326,1,,0.179481363
3262,2065,1,,0.179481363
3263,3343,0,,0.179481363
3264,5863,0,,0.179481363
3265,4110,1,2007-10-01 00:00:00.000,0.331838565
3266,5948,1,2008-01-01 00:00:00.000,0.30044843
3267,561,2,2007-12-01 00:00:00.000,0.334828102
3268,4335,2,,0.179481363
3269,2710,1,2008-08-01 00:00:00.000,0.310911809
3270,2738,2,2008-01-01 00:00:00.000,0.30044843
3271,191,1,2007-11-01 00:00:00.000,0.333333333
3272,5489,1,2007-10-01 00:00:00.000,0.331838565
3273,4324,2,2008-05-01 00:00:00.000,0.306427504
3274,6007,1,2008-07-01 00:00:00.000,0.30941704
3275,3576,2,,0.179481363
3276,3674,0,,0.179481363
3277,2851,1,2008-03-01 00:00:00.000,0.303437967
3278,2196,0,,0.179481363
3279,4701,0,,0.179481363
3280,1495,0,,0.179481363
3281,3502,1,2008-06-01 00:00:00.000,0.307922272
3282,954,2,,0.179481363
3283,2609,2,2007-11-01 00:00:00.000,0.333333333
3284,3110,0,,0.179481363
3285,720,1,2007-11-01 00:00:00.000,0.333333333
3286,2525,2,2008-07-01 00:00:00.000,0.30941704
3287,4674,0,,0.179481363
3288,3234,0,,0.179481363
3289,5936,2,2007-09-01 00:00:00.000,0.330343797
3290,1804,2,2007-10-01 00:00:00.000,0.331838565
3291,3151,2,,0.179481363
3292,5870,1,2008-05-01 00:00:00.000,0.306427504
3293,2276,2,2008-03-01 00:00:00.000,0.303437967
3294,3531,2,2008-03-01 00:00:00.000,0.303437967
3295,5872,2,2008-01-01 00:00:00.000,0.30044843
3296,3460,1,2007-10-01 00:00:00.000,0.331838565
3297,5461,2,,0.179481363
3298,302,1,,0.179481363
3299,4411,0,,0.179481363
3300,352,1,2007-11-01 00:00:00.000,0.333333333
3301,2353,0,,0.179481363
3302,3348,1,2007-10-01 00:00:00.000,0.331838565
3303,3381,0,,0.179481363
3304,2337,1,2008-07-01 00:00:00.000,0.30941704
3305,3183,2,2008-04-01 00:00:00.000,0.304932735
3306,4821,2,,0.179481363
3307,3477,0,,0.179481363
3308,5526,2,2007-12-01 00:00:00.000,0.334828102
3309,2007,0,,0.179481363
3310,1578,0,,0.179481363
3311,5744,1,2007-10-01 00:00:00.000,0.331838565
3312,3748,2,,0.179481363
3313,4676,2,2008-06-01 00:00:00.000,0.307922272
3314,3761,2,2007-11-01 00:00:00.000,0.333333333
3315,512,2,2007-10-01 00:00:00.000,0.331838565
3316,4908,2,,0.179481363
3317,4405,1,2007-11-01 00:00:00.000,0.333333333
3318,1775,2,2008-04-01 00:00:00.000,0.304932735
3319,669,2,2007-10-01 00:00:00.000,0.331838565
3320,5957,0,,0.179481363
3321,2677,2,2007-11-01 00:00:00.000,0.333333333
3322,5060,1,,0.179481363
3323,5759,0,,0.179481363
3324,78,1,,0.179481363
3325,4602,0,,0.179481363
3326,3556,0,,0.179481363
3327,2956,2,,0.179481363
3328,4359,0,,0.179481363
3329,1242,1,2008-04-01 00:00:00.000,0.304932735
3330,1144,2,2007-11-01 00:00:00.000,0.333333333
3331,4241,2,2005-01-01 00:00:00.000,0.35426009
3332,5967,1,2007-12-01 00:00:00.000,0.334828102
3333,3188,1,,0.179481363
3334,1378,2,2008-06-01 00:00:00.000,0.307922272
3335,2285,1,2008-07-01 00:00:00.000,0.30941704
3336,1322,1,2008-08-01 00:00:00.000,0.310911809
3337,5374,0,,0.179481363
3338,2069,0,,0.179481363
3339,995,2,,0.179481363
3340,110,0,,0.179481363
3341,505,0,,0.179481363
3342,2346,0,,0.179481363
3343,5623,0,,0.179481363
3344,1982,1,2008-05-01 00:00:00.000,0.306427504
3345,5251,0,,0.179481363
3346,3032,1,2008-05-01 00:00:00.000,0.306427504
3347,3944,2,2007-12-01 00:00:00.000,0.334828102
3348,3231,2,2008-05-01 00:00:00.000,0.306427504
3349,3093,1,2007-11-01 00:00:00.000,0.333333333
3350,1989,0,,0.179481363
3351,1202,0,,0.179481363
3352,5567,1,,0.179481363
3353,4175,2,2008-05-01 00:00:00.000,0.306427504
3354,4796,2,2008-08-01 00:00:00.000,0.310911809
3355,2254,0,,0.179481363
3356,3655,0,,0.179481363
3357,5992,1,2007-09-01 00:00:00.000,0.330343797
3358,5826,0,,0.179481363
3359,3112,1,2008-07-01 00:00:00.000,0.30941704
3360,2445,0,,0.179481363
3361,3853,1,2008-03-01 00:00:00.000,0.303437967
3362,5943,2,2007-09-01 00:00:00.000,0.330343797
3363,1875,0,,0.179481363
3364,1870,2,2007-11-01 00:00:00.000,0.333333333
3365,2470,2,2008-04-01 00:00:00.000,0.304932735
3366,1149,0,,0.179481363
3367,2491,1,2007-12-01 00:00:00.000,0.334828102
3368,577,2,2007-10-01 00:00:00.000,0.331838565
3369,3801,0,,0.179481363
3370,5688,0,,0.179481363
3371,1230,0,,0.179481363
3372,986,0,,0.179481363
3373,4661,2,2007-10-01 00:00:00.000,0.331838565
3374,4080,0,,0.179481363
3375,3755,0,,0.179481363
3376,6132,2,2007-11-01 00:00:00.000,0.333333333
3377,2794,0,,0.179481363
3378,5161,0,,0.179481363
3379,2043,1,2008-08-01 00:00:00.000,0.310911809
3380,3046,2,2007-04-01 00:00:00.000,0.322869955
3381,149,1,2008-03-01 00:00:00.000,0.303437967
3382,5978,2,2006-12-01 00:00:00.000,0.352765321
3383,4113,0,,0.179481363
3384,5075,0,,0.179481363
3385,5804,0,,0.179481363
3386,5046,1,2008-02-01 00:00:00.000,0.301943199
3387,5067,2,2008-01-01 00:00:00.000,0.30044843
3388,5296,0,,0.179481363
3389,3339,2,2008-08-01 00:00:00.000,0.310911809
3390,2661,0,,0.179481363
3391,5337,1,2008-02-01 00:00:00.000,0.301943199
3392,5625,0,,0.179481363
3393,5213,2,2008-05-01 00:00:00.000,0.306427504
3394,3078,0,,0.179481363
3395,4588,2,2008-01-01 00:00:00.000,0.30044843
3396,4021,2,2007-09-01 00:00:00.000,0.330343797
3397,5006,0,,0.179481363
3398,4475,0,,0.179481363
3399,2383,0,,0.179481363
3400,5510,0,,0.179481363
3401,5868,0,,0.179481363
3402,4035,2,,0.179481363
3403,446,0,,0.179481363
3404,3205,1,2008-07-01 00:00:00.000,0.30941704
3405,5703,0,,0.179481363
3406,20,1,,0.179481363
3407,2283,1,,0.179481363
3408,2382,2,2007-11-01 00:00:00.000,0.333333333
3409,5954,2,,0.179481363
3410,1728,0,,0.179481363
3411,2909,0,,0.179481363
3412,3668,2,,0.179481363
3413,4314,0,,0.179481363
3414,769,2,,0.179481363
3415,3735,0,,0.179481363
3416,2555,1,2007-10-01 00:00:00.000,0.331838565
3417,4941,0,,0.179481363
3418,3561,0,,0.179481363
3419,1274,1,,0.179481363
3420,4101,0,,0.179481363
3421,690,2,2008-04-01 00:00:00.000,0.304932735
3422,633,2,2008-05-01 00:00:00.000,0.306427504
3423,386,2,2008-02-01 00:00:00.000,0.301943199
3424,375,1,2006-10-01 00:00:00.000,0.349775785
3425,3498,1,2008-01-01 00:00:00.000,0.30044843
3426,5290,0,,0.179481363
3427,735,2,2008-07-01 00:00:00.000,0.30941704
3428,980,0,,0.179481363
3429,5490,0,,0.179481363
3430,5083,0,,0.179481363
3431,22,2,2008-03-01 00:00:00.000,0.303437967
3432,2106,0,,0.179481363
3433,548,1,2007-11-01 00:00:00.000,0.333333333
3434,3658,2,,0.179481363
3435,5739,0,,0.179481363
3436,3459,0,,0.179481363
3437,3259,1,2008-06-01 00:00:00.000,0.307922272
3438,4964,2,2008-08-01 00:00:00.000,0.310911809
3439,849,0,,0.179481363
3440,4792,0,,0.179481363
3441,5101,1,,0.179481363
3442,4886,0,,0.179481363
3443,4769,1,2008-08-01 00:00:00.000,0.310911809
3444,3820,1,2008-08-01 00:00:00.000,0.310911809
3445,912,0,,0.179481363
3446,2212,0,,0.179481363
3447,1651,0,,0.179481363
3448,6003,0,,0.179481363
3449,1027,2,2008-03-01 00:00:00.000,0.303437967
3450,4553,2,,0.179481363
3451,3826,2,2007-09-01 00:00:00.000,0.330343797
3452,4727,1,2008-07-01 00:00:00.000,0.30941704
3453,4064,0,,0.179481363
3454,2577,2,2008-08-01 00:00:00.000,0.310911809
3455,3584,2,2008-08-01 00:00:00.000,0.310911809
3456,1300,2,2008-07-01 00:00:00.000,0.30941704
3457,2711,1,2008-03-01 00:00:00.000,0.303437967
3458,2985,0,,0.179481363
3459,4812,0,,0.179481363
3460,2141,1,2008-05-01 00:00:00.000,0.306427504
3461,4557,1,,0.179481363
3462,4118,2,2007-11-01 00:00:00.000,0.333333333
3463,2444,0,,0.179481363
3464,2180,1,2008-04-01 00:00:00.000,0.304932735
3465,445,1,2008-07-01 00:00:00.000,0.30941704
3466,5853,0,,0.179481363
3467,1899,2,2008-08-01 00:00:00.000,0.310911809
3468,3471,0,,0.179481363
3469,5770,0,,0.179481363
3470,1339,2,2008-03-01 00:00:00.000,0.303437967
3471,5065,0,,0.179481363
3472,1820,1,,0.179481363
3473,3888,1,2008-02-01 00:00:00.000,0.301943199
3474,1430,2,2008-04-01 00:00:00.000,0.304932735
3475,1436,0,,0.179481363
3476,4381,2,2008-04-01 00:00:00.000,0.304932735
3477,4076,1,,0.179481363
3478,284,1,2008-01-01 00:00:00.000,0.30044843
3479,340,1,2008-08-01 00:00:00.000,0.310911809
3480,1503,1,2008-03-01 00:00:00.000,0.303437967
3481,3664,1,2008-08-01 00:00:00.000,0.310911809
3482,4296,0,,0.179481363
3483,4195,2,2008-02-01 00:00:00.000,0.301943199
3484,1842,2,2008-08-01 00:00:00.000,0.310911809
3485,1151,1,2008-07-01 00:00:00.000,0.30941704
3486,2334,2,2008-02-01 00:00:00.000,0.301943199
3487,138,0,,0.179481363
3488,3257,2,2008-07-01 00:00:00.000,0.30941704
3489,1828,1,2008-07-01 00:00:00.000,0.30941704
3490,3566,2,2007-12-01 00:00:00.000,0.334828102
3491,2082,1,2008-04-01 00:00:00.000,0.304932735
3492,2506,1,2008-02-01 00:00:00.000,0.301943199
3493,354,1,,0.179481363
3494,3457,2,2008-03-01 00:00:00.000,0.303437967
3495,5860,1,2008-04-01 00:00:00.000,0.304932735
3496,4559,2,2008-08-01 00:00:00.000,0.310911809
3497,1968,0,,0.179481363
3498,2700,2,2007-12-01 00:00:00.000,0.334828102
3499,4149,1,2008-02-01 00:00:00.000,0.301943199
3500,1375,1,,0.179481363
3501,3397,2,2007-12-01 00:00:00.000,0.334828102
3502,4220,0,,0.179481363
3503,70,0,,0.179481363
3504,2983,0,,0.179481363
3505,4604,2,2008-02-01 00:00:00.000,0.301943199
3506,899,2,2007-10-01 00:00:00.000,0.331838565
3507,4610,0,,0.179481363
3508,2905,1,2008-08-01 00:00:00.000,0.310911809
3509,5923,1,2006-09-01 00:00:00.000,0.348281016
3510,1150,0,,0.179481363
3511,1484,0,,0.179481363
3512,3778,0,,0.179481363
3513,5084,0,,0.179481363
3514,6124,2,2008-07-01 00:00:00.000,0.30941704
3515,5684,0,,0.179481363
3516,4606,1,2007-12-01 00:00:00.000,0.334828102
3517,3744,1,2007-12-01 00:00:00.000,0.334828102
3518,4835,1,,0.179481363
3519,158,2,2007-11-01 00:00:00.000,0.333333333
3520,3770,1,2007-12-01 00:00:00.000,0.334828102
3521,3565,2,2007-10-01 00:00:00.000,0.331838565
3522,2993,0,,0.179481363
3523,627,1,2008-06-01 00:00:00.000,0.307922272
3524,1328,0,,0.179481363
3525,4187,0,,0.179481363
3526,1263,2,2008-03-01 00:00:00.000,0.303437967
3527,618,0,,0.179481363
3528,134,2,,0.179481363
3529,5795,1,2008-02-01 00:00:00.000,0.301943199
3530,1490,0,,0.179481363
3531,1900,1,2008-02-01 00:00:00.000,0.301943199
3532,5120,0,,0.179481363
3533,703,1,,0.179481363
3534,3849,0,,0.179481363
3535,2031,0,,0.179481363
3536,3144,0,,0.179481363
3537,3199,1,2008-01-01 00:00:00.000,0.30044843
3538,5118,0,,0.179481363
3539,3808,2,,0.179481363
3540,2715,2,2007-10-01 00:00:00.000,0.331838565
3541,4001,0,,0.179481363
3542,4838,1,2007-11-01 00:00:00.000,0.333333333
3543,4226,0,,0.179481363
3544,2091,2,,0.179481363
3545,2421,0,,0.179481363
3546,3349,1,2008-06-01 00:00:00.000,0.307922272
3547,946,2,2007-07-01 00:00:00.000,0.32735426
3548,1778,2,2007-12-01 00:00:00.000,0.334828102
3549,4759,0,,0.179481363
3550,1714,2,2008-08-01 00:00:00.000,0.310911809
3551,3767,2,,0.179481363
3552,4880,2,,0.179481363
3553,5399,0,,0.179481363
3554,38,0,,0.179481363
3555,464,1,2007-09-01 00:00:00.000,0.330343797
3556,2686,1,2007-10-01 00:00:00.000,0.331838565
3557,4028,1,2007-12-01 00:00:00.000,0.334828102
3558,566,0,,0.179481363
3559,2877,2,2007-12-01 00:00:00.000,0.334828102
3560,4486,1,2007-09-01 00:00:00.000,0.330343797
3561,5963,0,,0.179481363
3562,5204,2,2008-02-01 00:00:00.000,0.301943199
3563,4011,1,2008-05-01 00:00:00.000,0.306427504
3564,1890,0,,0.179481363
3565,1443,2,2007-05-01 00:00:00.000,0.324364723
3566,3508,1,2006-06-01 00:00:00.000,0.343796712
3567,3008,0,,0.179481363
3568,1282,0,,0.179481363
3569,5607,2,2008-05-01 00:00:00.000,0.306427504
3570,5022,1,,0.179481363
3571,480,0,,0.179481363
3572,6130,0,,0.179481363
3573,5674,0,,0.179481363
3574,4616,2,2008-03-01 00:00:00.000,0.303437967
3575,3476,0,,0.179481363
3576,55,0,,0.179481363
3577,4164,2,2008-03-01 00:00:00.000,0.303437967
3578,2145,0,,0.179481363
3579,5233,0,,0.179481363
3580,4022,0,,0.179481363
3581,1231,0,,0.179481363
3582,1981,1,2008-06-01 00:00:00.000,0.307922272
3583,449,1,2008-06-01 00:00:00.000,0.307922272
3584,736,2,2008-01-01 00:00:00.000,0.30044843
3585,41,0,,0.179481363
3586,1065,2,,0.179481363
3587,4163,1,2007-10-01 00:00:00.000,0.331838565
3588,5763,2,,0.179481363
3589,4952,2,2007-08-01 00:00:00.000,0.328849028
3590,3959,0,,0.179481363
3591,3345,2,2008-08-01 00:00:00.000,0.310911809
3592,4491,0,,0.179481363
3593,3284,0,,0.179481363
3594,2224,2,2008-03-01 00:00:00.000,0.303437967
3595,3907,2,,0.179481363
3596,2415,1,2008-08-01 00:00:00.000,0.310911809
3597,1570,2,2008-07-01 00:00:00.000,0.30941704
3598,5447,2,,0.179481363
3599,3483,2,2007-12-01 00:00:00.000,0.334828102
3600,1368,0,,0.179481363
3601,4313,0,,0.179481363
3602,829,0,,0.179481363
3603,4913,0,,0.179481363
3604,631,0,,0.179481363
3605,1739,0,,0.179481363
3606,4408,0,,0.179481363
3607,2900,2,2008-06-01 00:00:00.000,0.307922272
3608,4820,1,2008-08-01 00:00:00.000,0.310911809
3609,1768,0,,0.179481363
3610,1629,2,2008-01-01 00:00:00.000,0.30044843
3611,3625,2,2007-11-01 00:00:00.000,0.333333333
3612,940,0,,0.179481363
3613,2797,0,,0.179481363
3614,5116,0,,0.179481363
3615,460,0,,0.179481363
3616,3749,2,2007-10-01 00:00:00.000,0.331838565
3617,4039,2,2007-10-01 00:00:00.000,0.331838565
3618,4003,1,2008-08-01 00:00:00.000,0.310911809
3619,236,0,,0.179481363
3620,5960,0,,0.179481363
3621,2409,1,2007-09-01 00:00:00.000,0.330343797
3622,228,0,,0.179481363
3623,1354,0,,0.179481363
3624,71,2,2007-12-01 00:00:00.000,0.334828102
3625,1356,0,,0.179481363
3626,1688,2,2008-01-01 00:00:00.000,0.30044843
3627,609,0,,0.179481363
3628,4976,2,2007-10-01 00:00:00.000,0.331838565
3629,3914,0,,0.179481363
3630,5589,2,,0.179481363
3631,3399,2,,0.179481363
3632,4312,0,,0.179481363
3633,1915,0,,0.179481363
3634,1813,1,2008-04-01 00:00:00.000,0.304932735
3635,3775,2,2008-08-01 00:00:00.000,0.310911809
3636,4202,0,,0.179481363
3637,287,2,,0.179481363
3638,5056,2,2008-04-01 00:00:00.000,0.304932735
3639,218,2,,0.179481363
3640,2446,0,,0.179481363
3641,1835,0,,0.179481363
3642,1190,0,,0.179481363
3643,2732,0,,0.179481363
3644,1042,0,,0.179481363
3645,294,1,2008-04-01 00:00:00.000,0.304932735
3646,46,1,1966-07-01 00:00:00.000,1.062780269
3647,5,1,2008-06-01 00:00:00.000,0.307922272
3648,4056,1,2008-05-01 00:00:00.000,0.306427504
3649,3060,2,2007-12-01 00:00:00.000,0.334828102
3650,1095,2,2008-03-01 00:00:00.000,0.303437967
3651,810,0,,0.179481363
3652,717,2,2008-04-01 00:00:00.000,0.304932735
3653,465,1,,0.179481363
3654,1211,0,,0.179481363
3655,5360,0,,0.179481363
3656,663,2,2011-04-01 00:00:00.000,0.251121076
3657,4758,0,,0.179481363
3658,5354,0,,0.179481363
3659,4521,0,,0.179481363
3660,3362,2,,0.179481363
3661,2284,1,,0.179481363
3662,2997,1,2008-05-01 00:00:00.000,0.306427504
3663,5141,2,2008-03-01 00:00:00.000,0.303437967
3664,4180,2,2007-09-01 00:00:00.000,0.330343797
3665,2533,0,,0.179481363
3666,1480,2,2007-11-01 00:00:00.000,0.333333333
3667,3528,1,2007-12-01 00:00:00.000,0.334828102
3668,1026,2,2007-10-01 00:00:00.000,0.331838565
3669,4259,1,,0.179481363
3670,3243,1,2008-03-01 00:00:00.000,0.303437967
3671,4624,2,2008-03-01 00:00:00.000,0.303437967
3672,4906,2,,0.179481363
3673,3429,2,2007-11-01 00:00:00.000,0.333333333
3674,125,1,2008-01-01 00:00:00.000,0.30044843
3675,4016,0,,0.179481363
3676,1949,1,2008-08-01 00:00:00.000,0.310911809
3677,1590,0,,0.179481363
3678,2811,1,2008-03-01 00:00:00.000,0.303437967
3679,45,0,,0.179481363
3680,2457,1,2008-04-01 00:00:00.000,0.304932735
3681,5975,1,2007-11-01 00:00:00.000,0.333333333
3682,2005,0,,0.179481363
3683,3384,2,2007-12-01 00:00:00.000,0.334828102
3684,798,0,,0.179481363
3685,1887,2,2008-08-01 00:00:00.000,0.310911809
3686,1673,1,2008-03-01 00:00:00.000,0.303437967
3687,3865,2,2006-11-01 00:00:00.000,0.351270553
3688,3485,0,2008-09-01 00:00:00.000,0.312406577
3689,54,2,2008-08-01 00:00:00.000,0.310911809
3690,4861,2,2008-05-01 00:00:00.000,0.306427504
3691,895,1,,0.179481363
3692,6129,2,2008-03-01 00:00:00.000,0.303437967
3693,195,1,2007-11-01 00:00:00.000,0.333333333
3694,4801,1,2008-05-01 00:00:00.000,0.306427504
3695,1604,1,,0.179481363
3696,5260,1,,0.179481363
3697,97,2,2007-10-01 00:00:00.000,0.331838565
3698,1130,0,,0.179481363
3699,2659,2,,0.179481363
3700,3322,1,2008-02-01 00:00:00.000,0.301943199
3701,3280,0,,0.179481363
3702,4283,0,,0.179481363
3703,2526,1,,0.179481363
3704,3330,1,,0.179481363
3705,1245,1,2008-03-01 00:00:00.000,0.303437967
3706,2622,0,,0.179481363
3707,2824,0,,0.179481363
3708,4871,0,,0.179481363
3709,5951,2,,0.179481363
3710,1387,2,,0.179481363
3711,1069,0,,0.179481363
3712,5639,2,2008-02-01 00:00:00.000,0.301943199
3713,586,1,,0.179481363
3714,6001,0,,0.179481363
3715,4167,0,,0.179481363
3716,1438,1,2008-06-01 00:00:00.000,0.307922272
3717,5031,0,,0.179481363
3718,4544,2,2008-02-01 00:00:00.000,0.301943199
3719,2747,0,,0.179481363
3720,4292,1,2007-12-01 00:00:00.000,0.334828102
3721,4682,1,,0.179481363
3722,366,0,,0.179481363
3723,1625,2,2008-05-01 00:00:00.000,0.306427504
3724,4158,0,,0.179481363
3725,2160,0,,0.179481363
3726,4649,0,,0.179481363
3727,5097,0,,0.179481363
3728,3102,0,,0.179481363
3729,5048,0,,0.179481363
3730,3948,1,2004-06-01 00:00:00.000,0.379671151
3731,612,0,,0.179481363
3732,847,1,2008-01-01 00:00:00.000,0.30044843
3733,4104,0,,0.179481363
3734,3150,2,,0.179481363
3735,1033,1,,0.179481363
3736,4169,2,,0.179481363
3737,4815,2,,0.179481363
3738,1466,2,2007-01-01 00:00:00.000,0.31838565
3739,619,0,,0.179481363
3740,4210,2,2007-12-01 00:00:00.000,0.334828102
3741,2488,1,,0.179481363
3742,555,1,,0.179481363
3743,2819,0,,0.179481363
3744,253,0,,0.179481363
3745,694,2,,0.179481363
3746,2982,0,,0.179481363
3747,291,1,,0.179481363
3748,1186,1,2007-10-01 00:00:00.000,0.331838565
3749,3962,0,,0.179481363
3750,791,1,2007-12-01 00:00:00.000,0.334828102
3751,3360,0,,0.179481363
3752,25,2,,0.179481363
3753,3305,0,,0.179481363
3754,3602,1,2008-05-01 00:00:00.000,0.306427504
3755,1352,0,,0.179481363
3756,3965,0,,0.179481363
3757,5259,1,2008-05-01 00:00:00.000,0.306427504
3758,3420,0,,0.179481363
3759,3079,2,2007-09-01 00:00:00.000,0.330343797
3760,4767,0,,0.179481363
3761,668,0,,0.179481363
3762,4720,0,,0.179481363
3763,5146,0,,0.179481363
3764,2625,2,,0.179481363
3765,5525,2,2008-03-01 00:00:00.000,0.303437967
3766,2162,2,,0.179481363
3767,1015,0,,0.179481363
3768,4931,0,,0.179481363
3769,3789,2,,0.179481363
3770,1579,1,2008-08-01 00:00:00.000,0.310911809
3771,746,1,,0.179481363
3772,2855,0,,0.179481363
3773,2511,1,2003-08-01 00:00:00.000,0.400597907
3774,3291,0,,0.179481363
3775,3800,2,2008-08-01 00:00:00.000,0.310911809
3776,2968,1,,0.179481363
3777,2454,2,2008-04-01 00:00:00.000,0.304932735
3778,21,0,,0.179481363
3779,5987,2,2008-02-01 00:00:00.000,0.301943199
3780,2439,1,2008-05-01 00:00:00.000,0.306427504
